CustomerID,Attrition_Flag,Customer_Age,Age Category,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Number of Products,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Credit Limit Category,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Utilization ratio category
714572208,Existing Customer,59,>45,M,2,Graduate,Single,$60K - $80K,Blue,36,6,3,2,1438.3,<5000,788,650.3,0.741,4297,65,0.585,0.548,Good
708976908,Attrited Customer,40,35-45,M,3,Post-Graduate,Single,$80K - $120K,Blue,36,4,4,3,8958,5000-10000,0,8958,0.483,2131,43,0.387,0,Exceptional
721409358,Existing Customer,36,35-45,F,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937,<5000,733,1204,0.826,4547,73,0.973,0.378,Very Good
809311758,Existing Customer,40,35-45,M,3,Unknown,Single,$60K - $80K,Silver,35,6,3,2,25219,25000-30000,1503,23716,0.944,4429,87,0.642,0.06,Exceptional
712602708,Attrited Customer,36,35-45,M,3,Unknown,Unknown,$80K - $120K,Blue,36,4,1,2,1815,<5000,0,1815,0.478,2039,34,0.36,0,Exceptional
789087858,Existing Customer,60,>45,F,0,Graduate,Married,$40K - $60K,Blue,48,4,2,1,3361,<5000,2473,888,0.895,4589,69,1.029,0.736,Fair
711264033,Existing Customer,47,>45,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,4,2,3,4786,<5000,1516,3270,0.94,4973,74,0.85,0.317,Very Good
770180808,Existing Customer,37,35-45,F,4,Graduate,Single,Unknown,Blue,31,3,3,2,1438.3,<5000,0,1438.3,0.919,5001,91,0.625,0,Exceptional
789271533,Existing Customer,51,>45,F,1,Doctorate,Single,Less than $40K,Blue,40,5,3,2,1438.3,<5000,908,530.3,0.615,4653,74,0.897,0.631,Fair
720152058,Existing Customer,42,35-45,F,1,Doctorate,Single,Less than $40K,Blue,35,5,1,3,2725,<5000,2444,281,0.959,4965,85,0.809,0.897,Poor
826490133,Existing Customer,42,35-45,F,4,Uneducated,Divorced,Unknown,Blue,38,6,3,2,10039,10000-15000,1600,8439,0.7,4685,76,0.9,0.159,Exceptional
717966933,Existing Customer,45,35-45,F,5,Uneducated,Married,Unknown,Blue,37,3,1,1,2467,<5000,1446,1021,0.73,5024,81,0.62,0.586,Good
808669083,Existing Customer,52,>45,F,1,Graduate,Married,Less than $40K,Blue,47,3,1,3,1438.3,<5000,0,1438.3,0.775,5015,68,0.789,0,Exceptional
771422883,Attrited Customer,57,>45,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759,<5000,186,1573,0.756,2705,35,0.522,0.106,Exceptional
717570258,Existing Customer,46,>45,M,5,Graduate,Married,Less than $40K,Blue,35,6,2,2,2206,<5000,1722,484,0.973,4455,67,0.763,0.781,Fair
708703308,Attrited Customer,35,35-45,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045,<5000,1707,338,0.577,2183,39,0.696,0.835,Poor
789508758,Existing Customer,54,>45,F,2,Unknown,Single,Less than $40K,Blue,46,3,2,3,4170,<5000,641,3529,0.815,3669,67,0.595,0.154,Exceptional
780653208,Existing Customer,47,>45,F,3,College,Married,Less than $40K,Blue,36,5,4,2,3300,<5000,2517,783,0.94,3784,55,1.115,0.763,Fair
709077933,Existing Customer,26,25-34,F,0,High School,Married,Less than $40K,Blue,18,5,3,2,5422,5000-10000,682,4740,0.892,4460,62,0.676,0.126,Exceptional
715200783,Existing Customer,56,>45,F,2,Graduate,Married,Unknown,Blue,36,6,2,3,2015,<5000,807,1208,0.831,5209,76,0.767,0.4,Good
710526633,Existing Customer,47,>45,M,2,Unknown,Single,$60K - $80K,Blue,34,3,3,2,2048,<5000,1599,449,0.613,4855,88,0.872,0.781,Fair
714186108,Existing Customer,37,35-45,F,2,Unknown,Single,Less than $40K,Blue,19,6,5,2,2152,<5000,1682,470,1.051,4126,71,0.972,0.782,Fair
820047858,Attrited Customer,44,35-45,F,4,Graduate,Unknown,Less than $40K,Blue,39,1,4,2,3017,<5000,1868,1149,0.722,2096,50,0.471,0.619,Fair
708894183,Existing Customer,53,>45,M,3,College,Single,$120K +,Silver,44,4,4,2,34516,>30000,1073,33443,0.558,4485,86,0.755,0.031,Exceptional
708186933,Attrited Customer,33,25-34,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819,<5000,725,1094,0.737,2254,45,0.406,0.399,Very Good
778937583,Existing Customer,46,>45,F,3,Uneducated,Married,Less than $40K,Blue,29,5,1,1,2228,<5000,1449,779,0.61,4382,83,0.694,0.65,Fair
708498033,Attrited Customer,44,35-45,F,3,Unknown,Married,Less than $40K,Blue,36,3,4,6,2279,<5000,1837,442,0.853,2789,52,0.677,0.806,Poor
815315058,Attrited Customer,48,>45,F,4,High School,Married,$40K - $60K,Blue,43,4,2,2,1438.3,<5000,0,1438.3,0.722,2520,45,0.452,0,Exceptional
751607058,Existing Customer,45,35-45,M,2,Doctorate,Married,$120K +,Blue,38,4,3,3,1686,<5000,0,1686,0.812,4413,77,0.75,0,Exceptional
718194858,Existing Customer,48,>45,F,5,Graduate,Single,Unknown,Blue,35,5,2,3,1942,<5000,1488,454,0.816,4940,88,0.796,0.766,Fair
827123883,Existing Customer,53,>45,M,4,High School,Single,$60K - $80K,Blue,49,5,1,2,3858,<5000,0,3858,0.67,4472,92,0.614,0,Exceptional
711473058,Existing Customer,44,35-45,M,4,Graduate,Divorced,$60K - $80K,Blue,32,6,3,2,11651,10000-15000,1368,10283,0.563,3870,64,0.561,0.117,Exceptional
715197633,Existing Customer,43,35-45,M,3,Uneducated,Unknown,$40K - $60K,Blue,38,5,4,2,9449,5000-10000,1914,7535,0.87,4658,93,0.722,0.203,Very Good
713512308,Attrited Customer,50,>45,F,0,Graduate,Single,Less than $40K,Blue,41,2,3,1,3423,<5000,0,3423,0.505,2229,45,0.406,0,Exceptional
790023408,Existing Customer,47,>45,F,3,Unknown,Single,Less than $40K,Blue,39,6,2,1,2915,<5000,2422,493,0.576,4037,83,0.766,0.831,Poor
720403008,Existing Customer,50,>45,F,3,Uneducated,Married,Unknown,Blue,38,4,4,1,11486,10000-15000,0,11486,0.383,4918,79,0.549,0,Exceptional
709581483,Attrited Customer,40,35-45,F,4,Doctorate,Married,Less than $40K,Blue,21,1,2,1,2984,<5000,2517,467,0.574,2373,53,0.359,0.843,Poor
711201108,Attrited Customer,37,35-45,F,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653,<5000,0,1653,0.517,2284,35,0.296,0,Exceptional
708784083,Existing Customer,47,>45,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,1,2723,<5000,1588,1135,0.852,4307,83,0.844,0.583,Good
712838358,Existing Customer,40,35-45,F,4,Uneducated,Married,Less than $40K,Blue,31,5,2,3,1438.3,<5000,0,1438.3,0.553,4702,84,0.714,0,Exceptional
714887808,Attrited Customer,43,35-45,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818,<5000,0,1818,0.758,2279,50,0.724,0,Exceptional
716581983,Existing Customer,56,>45,F,0,College,Married,$40K - $60K,Blue,36,5,2,3,4384,<5000,929,3455,0.678,4792,91,0.75,0.212,Very Good
716930133,Existing Customer,43,35-45,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,1824,<5000,0,1824,0.797,4594,86,0.654,0,Exceptional
808981608,Existing Customer,50,>45,F,2,Uneducated,Married,Less than $40K,Blue,45,4,1,0,5452,5000-10000,540,4912,0.539,4220,66,0.737,0.099,Exceptional
709714008,Attrited Customer,50,>45,F,1,Unknown,Single,Unknown,Blue,39,6,3,3,9248,5000-10000,0,9248,0.613,2325,45,0.552,0,Exceptional
811942983,Existing Customer,55,>45,M,2,High School,Married,$120K +,Blue,50,3,2,3,17627,15000-20000,1756,15871,0.757,4836,74,0.721,0.1,Exceptional
715565058,Existing Customer,27,25-34,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,<5000,0,1438.3,0.469,4479,70,0.628,0,Exceptional
714519408,Attrited Customer,44,35-45,F,3,College,Married,Less than $40K,Blue,36,2,3,3,5357,5000-10000,2139,3218,0.499,1979,48,0.655,0.399,Very Good
719153433,Existing Customer,49,>45,F,4,Uneducated,Married,Unknown,Blue,38,4,2,1,2542,<5000,850,1692,0.723,4972,79,0.717,0.334,Very Good
809127858,Existing Customer,51,>45,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,4,1,3,2275,<5000,1219,1056,0.639,4807,72,0.6,0.536,Good
712740108,Attrited Customer,43,35-45,F,4,Uneducated,Divorced,Less than $40K,Blue,33,6,3,1,1706,<5000,0,1706,0.601,2371,45,0.5,0,Exceptional
720251358,Attrited Customer,54,>45,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,1,3591,<5000,2517,1074,0.665,2313,43,0.536,0.701,Fair
713935533,Existing Customer,44,35-45,M,3,Graduate,Single,$40K - $60K,Silver,29,5,1,3,19360,15000-20000,870,18490,0.532,3966,78,0.902,0.045,Exceptional
710243208,Existing Customer,56,>45,F,4,Unknown,Married,Less than $40K,Blue,44,3,3,2,1707,<5000,0,1707,0.683,4846,80,0.569,0,Exceptional
708870408,Existing Customer,53,>45,M,4,Unknown,Single,Less than $40K,Blue,43,6,3,1,3844,<5000,2079,1765,0.755,4271,56,0.806,0.541,Good
795844983,Existing Customer,45,35-45,F,3,High School,Married,$40K - $60K,Blue,39,6,4,1,2851,<5000,0,2851,0.482,3916,64,0.829,0,Exceptional
828294933,Attrited Customer,49,>45,F,3,High School,Married,Less than $40K,Blue,45,3,2,3,2951,<5000,2437,514,0.765,2519,36,0.565,0.826,Poor
713531808,Existing Customer,38,35-45,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,<5000,0,1438.3,0.813,4475,74,0.644,0,Exceptional
712307283,Attrited Customer,54,>45,M,1,College,Single,$120K +,Blue,37,6,2,3,9090,5000-10000,2517,6573,0.661,2239,43,0.72,0.277,Very Good
715778358,Existing Customer,45,35-45,M,5,Graduate,Married,$120K +,Blue,26,6,3,2,34516,>30000,797,33719,1.133,3643,59,1.034,0.023,Exceptional
778910883,Attrited Customer,53,>45,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837,<5000,875,962,0.58,2169,43,0.654,0.476,Good
710637183,Existing Customer,48,>45,F,4,Graduate,Single,Unknown,Blue,40,3,3,3,2300,<5000,1906,394,0.803,4538,71,0.868,0.829,Poor
712781883,Existing Customer,36,35-45,F,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611,<5000,537,2074,0.848,5121,83,0.804,0.206,Very Good
709664658,Existing Customer,40,35-45,M,4,Unknown,Unknown,$80K - $120K,Blue,27,4,3,2,22863,20000-25000,927,21936,0.569,4071,69,0.725,0.041,Exceptional
717574683,Existing Customer,53,>45,F,3,Unknown,Married,$40K - $60K,Blue,46,6,3,1,2192,<5000,1146,1046,0.622,4756,85,0.735,0.523,Good
771497283,Existing Customer,40,35-45,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917,<5000,1310,1607,0.757,4736,79,0.795,0.449,Good
714991608,Existing Customer,41,35-45,F,3,High School,Single,$40K - $60K,Blue,31,3,3,2,1438.3,<5000,913,525.3,0.981,4300,68,0.619,0.635,Fair
779848383,Attrited Customer,37,35-45,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784,<5000,577,1207,0.542,2348,47,0.516,0.323,Very Good
715495308,Existing Customer,43,35-45,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919,5000-10000,2231,6688,0.562,3923,73,1.028,0.25,Very Good
712431183,Existing Customer,52,>45,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164,<5000,0,2164,0.688,5282,80,0.818,0,Exceptional
714895608,Existing Customer,48,>45,F,2,Unknown,Single,Unknown,Blue,38,4,4,3,2792,<5000,1375,1417,0.854,4364,62,0.879,0.492,Good
718324983,Existing Customer,60,>45,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634,<5000,1155,479,0.874,4522,83,0.766,0.707,Fair
713541033,Existing Customer,39,35-45,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144,<5000,1557,587,0.775,4571,85,0.848,0.726,Fair
771989733,Existing Customer,37,35-45,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664,<5000,1449,2215,0.712,4413,65,0.548,0.395,Very Good
789698733,Existing Customer,40,35-45,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788,<5000,1088,3700,0.808,4438,78,0.95,0.227,Very Good
787514433,Existing Customer,34,25-34,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164,<5000,1176,988,0.835,5075,71,0.868,0.543,Good
811081083,Existing Customer,48,>45,F,3,Uneducated,Single,Less than $40K,Blue,43,5,4,2,1532,<5000,1183,349,0.617,4359,78,0.857,0.772,Fair
717371583,Attrited Customer,56,>45,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883,<5000,400,1483,0.528,1954,45,0.5,0.212,Very Good
715579233,Existing Customer,44,35-45,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659,<5000,1356,2303,0.715,4861,74,0.762,0.371,Very Good
781930233,Existing Customer,47,>45,F,2,High School,Married,Less than $40K,Blue,37,6,1,1,2946,<5000,2338,608,0.58,4717,70,0.628,0.794,Fair
716825808,Existing Customer,45,35-45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697,<5000,2216,481,0.681,4063,75,0.786,0.822,Poor
757053408,Existing Customer,47,>45,F,1,Graduate,Single,Unknown,Blue,40,3,1,3,3811,<5000,1970,1841,0.828,3578,76,0.689,0.517,Good
788418933,Existing Customer,35,35-45,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613,<5000,1085,528,0.659,5000,85,0.848,0.673,Fair
788898933,Existing Customer,42,35-45,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043,<5000,0,2043,1.019,5198,77,0.711,0,Exceptional
712163433,Attrited Customer,47,>45,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684,<5000,644,1040,0.723,2164,36,0.714,0.382,Very Good
717343833,Existing Customer,47,>45,F,5,Uneducated,Unknown,Unknown,Blue,34,4,1,3,3127,<5000,2094,1033,0.709,4518,86,0.83,0.67,Fair
820868508,Existing Customer,47,>45,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7106,5000-10000,736,6370,0.687,5192,75,0.562,0.104,Exceptional
789240258,Existing Customer,50,>45,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784,<5000,2458,326,0.798,4904,81,0.8,0.883,Poor
716951658,Existing Customer,51,>45,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536,5000-10000,0,5536,0.695,4281,82,0.822,0,Exceptional
718932633,Existing Customer,45,35-45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717,<5000,1156,561,0.647,4301,64,0.641,0.673,Fair
711487533,Attrited Customer,47,>45,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,<5000,0,1438.3,0.198,1687,38,0.226,0,Exceptional
715306983,Attrited Customer,42,35-45,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866,<5000,0,1866,0.798,2833,42,0.355,0,Exceptional
712771233,Existing Customer,52,>45,M,3,Unknown,Single,$80K - $120K,Blue,36,3,4,1,2516,<5000,1268,1248,0.751,4461,80,0.818,0.504,Good
789637308,Attrited Customer,45,35-45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076,<5000,0,3076,0.734,2580,50,0.429,0,Exceptional
717247383,Existing Customer,48,>45,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514,5000-10000,0,7514,0.514,4789,69,0.408,0,Exceptional
714842208,Existing Customer,52,>45,F,2,Graduate,Married,$40K - $60K,Blue,36,6,4,2,2804,<5000,1782,1022,0.698,4357,69,0.605,0.636,Fair
794172033,Attrited Customer,58,>45,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817,<5000,0,1817,0.503,2347,45,0.452,0,Exceptional
713592408,Existing Customer,43,35-45,F,3,High School,Married,Less than $40K,Blue,28,3,3,2,2590,<5000,0,2590,0.63,3391,66,0.833,0,Exceptional
709314408,Existing Customer,39,35-45,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938,<5000,1593,3345,0.7,4516,82,0.783,0.323,Very Good
715957233,Existing Customer,53,>45,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940,15000-20000,2018,17922,0.42,4694,75,0.786,0.101,Exceptional
719414658,Existing Customer,52,>45,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366,10000-15000,0,12366,0.738,4880,76,0.9,0,Exceptional
719632683,Existing Customer,40,35-45,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583,<5000,2235,348,0.508,4500,83,0.509,0.865,Poor
708136908,Existing Customer,62,>45,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616,<5000,801,1815,0.719,4655,68,0.511,0.306,Very Good
721393083,Existing Customer,52,>45,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053,5000-10000,577,5476,0.85,5035,64,1.37,0.095,Exceptional
714520233,Attrited Customer,59,>45,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708,<5000,0,1708,0.443,1992,38,0.357,0,Exceptional
709455108,Existing Customer,49,>45,F,4,Unknown,Married,Less than $40K,Blue,33,3,2,1,2393,<5000,1667,726,0.974,3768,79,0.681,0.697,Fair
767058183,Existing Customer,53,>45,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424,<5000,1333,2091,0.667,4485,61,0.694,0.389,Very Good
770800683,Existing Customer,48,>45,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640,<5000,2133,507,1.008,4956,72,0.846,0.808,Poor
779651058,Existing Customer,59,>45,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931,<5000,1409,522,0.887,4797,65,0.625,0.73,Fair
710443833,Existing Customer,50,>45,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123,<5000,995,1128,0.626,4516,78,0.625,0.469,Good
717725433,Attrited Customer,54,>45,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606,<5000,0,1606,0.763,2258,37,0.609,0,Exceptional
720600858,Existing Customer,41,35-45,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633,5000-10000,1395,4238,0.542,3695,75,0.63,0.248,Very Good
717797658,Existing Customer,57,>45,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,<5000,740,698.3,0.698,4970,87,0.933,0.514,Good
779458383,Existing Customer,50,>45,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590,<5000,2087,503,0.7,4248,73,0.78,0.806,Poor
788767983,Existing Customer,43,35-45,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556,<5000,0,4556,0.961,4273,82,0.64,0,Exceptional
711994458,Existing Customer,47,>45,F,4,High School,Married,Unknown,Blue,39,6,4,0,1537,<5000,0,1537,0.712,4234,75,0.786,0,Exceptional
713948808,Existing Customer,55,>45,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602,<5000,962,640,0.834,4873,97,0.764,0.6,Fair
710456658,Existing Customer,50,>45,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080,<5000,1799,281,0.651,5130,82,0.864,0.865,Poor
771531708,Existing Customer,46,>45,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565,5000-10000,887,6678,0.81,4683,87,0.642,0.117,Exceptional
713546883,Existing Customer,47,>45,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786,<5000,1553,3233,0.61,5039,76,0.81,0.324,Very Good
711447783,Existing Customer,53,>45,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375,<5000,1353,1022,0.804,5000,76,0.617,0.57,Good
713746608,Existing Customer,48,>45,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446,5000-10000,908,7538,0.604,4240,67,0.763,0.108,Exceptional
718020408,Existing Customer,60,>45,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977,<5000,545,1432,0.901,4393,72,0.946,0.276,Very Good
719475633,Existing Customer,42,35-45,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908,10000-15000,0,13908,0.719,4319,81,0.976,0,Exceptional
719654283,Existing Customer,52,>45,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220,15000-20000,0,19220,0.997,4642,81,0.761,0,Exceptional
720114633,Existing Customer,44,35-45,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709,<5000,1726,983,0.698,5056,89,0.78,0.637,Fair
816315558,Existing Customer,38,35-45,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503,<5000,879,624,0.776,4439,77,0.604,0.585,Good
712567083,Existing Customer,51,>45,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186,5000-10000,0,9186,0.658,4986,88,0.76,0,Exceptional
711302883,Existing Customer,50,>45,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165,<5000,1392,773,0.734,4194,72,0.946,0.643,Fair
719775408,Existing Customer,41,35-45,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,<5000,0,1438.3,0.585,5020,85,0.7,0,Exceptional
712070208,Existing Customer,61,>45,F,1,College,Single,Unknown,Blue,50,4,4,1,6673,5000-10000,2458,4215,0.625,4141,82,0.547,0.368,Very Good
718641483,Existing Customer,53,>45,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404,<5000,1109,1295,0.639,4519,72,0.636,0.461,Good
710690733,Attrited Customer,47,>45,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666,<5000,0,1666,0.92,2816,38,0.52,0,Exceptional
718441308,Existing Customer,41,35-45,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228,5000-10000,1935,6293,0.627,4933,68,0.545,0.235,Very Good
772243833,Existing Customer,54,>45,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186,<5000,968,2218,0.696,4077,75,0.63,0.304,Very Good
711992133,Existing Customer,53,>45,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596,<5000,868,1728,0.743,4801,72,0.714,0.334,Very Good
779084208,Attrited Customer,43,35-45,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662,<5000,613,1049,0.868,2326,31,0.55,0.369,Very Good
715304958,Attrited Customer,42,35-45,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053,<5000,0,2053,0.866,3053,50,0.562,0,Exceptional
713179083,Existing Customer,32,25-34,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193,<5000,1533,1660,0.936,4419,75,0.786,0.48,Good
709836258,Existing Customer,45,35-45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927,<5000,1337,590,0.667,5127,81,0.653,0.694,Fair
715950483,Attrited Customer,39,35-45,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821,<5000,725,2096,0.704,2397,35,0.296,0.257,Very Good
798281808,Existing Customer,48,>45,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879,<5000,1214,2665,0.924,5158,79,0.681,0.313,Very Good
720414558,Existing Customer,56,>45,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971,<5000,922,1049,0.762,4827,84,0.867,0.468,Good
713509908,Existing Customer,48,>45,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755,<5000,1058,697,0.697,4719,90,0.8,0.603,Fair
711919608,Attrited Customer,42,35-45,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031,<5000,1720,311,0.713,2702,32,0.778,0.847,Poor
709993158,Existing Customer,46,>45,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330,<5000,1584,746,0.78,3917,71,0.651,0.68,Fair
767815233,Existing Customer,46,>45,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,<5000,0,1438.3,0.714,4283,88,0.833,0,Exceptional
717624708,Attrited Customer,59,>45,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,<5000,0,1438.3,0.734,2589,49,0.69,0,Exceptional
720015183,Existing Customer,60,>45,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130,5000-10000,2048,3082,0.776,4601,88,0.76,0.399,Very Good
778236858,Existing Customer,54,>45,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794,10000-15000,1018,10776,0.898,5547,87,0.706,0.086,Exceptional
789095958,Attrited Customer,50,>45,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603,5000-10000,744,6859,0.711,2497,42,0.273,0.098,Exceptional
713736333,Attrited Customer,41,35-45,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606,<5000,0,3606,0.37,1829,41,0.519,0,Exceptional
717836733,Existing Customer,49,>45,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153,5000-10000,1378,3775,0.744,4274,81,0.723,0.267,Very Good
712619808,Existing Customer,47,>45,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500,<5000,1169,1331,0.638,4265,87,0.812,0.468,Good
712221408,Existing Customer,42,35-45,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654,<5000,1489,1165,0.668,4767,82,0.673,0.561,Good
714213708,Attrited Customer,35,35-45,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611,<5000,2517,1094,0.537,2178,45,0.552,0.697,Fair
720289533,Existing Customer,47,>45,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882,<5000,1143,739,0.638,4536,85,0.889,0.607,Fair
709469658,Existing Customer,47,>45,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421,5000-10000,0,7421,0.708,4353,75,0.786,0,Exceptional
772323033,Existing Customer,44,35-45,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606,<5000,1556,3050,0.676,4363,78,0.66,0.338,Very Good
742572558,Existing Customer,32,25-34,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268,10000-15000,1165,11103,0.832,4905,82,0.822,0.095,Exceptional
718848183,Existing Customer,50,>45,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873,5000-10000,1276,8597,0.791,4613,82,0.745,0.129,Exceptional
719034183,Existing Customer,46,>45,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555,<5000,1366,189,0.704,5490,86,0.755,0.878,Poor
720142308,Attrited Customer,52,>45,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160,<5000,0,2160,0.645,2360,56,0.647,0,Exceptional
771872733,Existing Customer,38,35-45,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809,<5000,1521,2288,0.692,4666,69,0.865,0.399,Very Good
718816158,Existing Customer,44,35-45,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362,5000-10000,1984,3378,0.664,3851,87,0.642,0.37,Very Good
720003558,Existing Customer,43,35-45,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834,<5000,1416,418,0.868,5653,79,0.927,0.772,Fair
818993508,Existing Customer,52,>45,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577,<5000,879,1698,0.74,5021,75,0.744,0.341,Very Good
715672458,Existing Customer,47,>45,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721,<5000,1264,1457,0.796,4557,71,0.972,0.465,Good
